SUPPLIER_ID,INDUSTRY,REGION,TIER,WEEK_START,YEAR,ON_TIME_DELIVERY,DEFECT_RATE,LEAD_TIME_DAYS,ORDERS_PLACED,SPEND,SCORE
SUP1003,Industrial,Latin America,Tier 2,2022-05-09,2022,0.812,0.0252,11,3,62943.0,83.7
SUP1003,Industrial,Latin America,Tier 2,2022-05-23,2022,0.8716,0.0257,7,24,46176.0,85.9
SUP1003,Industrial,Latin America,Tier 2,2022-06-06,2022,0.8898,0.0394,6,6,88306.0,81.8
SUP1003,Industrial,Latin America,Tier 2,2022-06-20,2022,0.8001,0.032,13,8,40802.0,80.8
SUP1003,Industrial,Latin America,Tier 2,2022-07-04,2022,0.8586,0.0273,17,14,31867.0,80.4
SUP1003,Industrial,Latin America,Tier 2,2022-07-18,2022,0.8175,0.0335,15,12,18655.0,79.3
SUP1003,Industrial,Latin America,Tier 2,2022-08-01,2022,0.8319,0.0255,12,13,21259.0,84.4
SUP1003,Industrial,Latin America,Tier 2,2022-08-15,2022,0.8228,0.029,9,11,32287.0,82.7
SUP1003,Industrial,Latin America,Tier 2,2022-08-29,2022,0.7928,0.0351,10,22,32223.0,79.4
SUP1003,Industrial,Latin America,Tier 2,2022-09-12,2022,0.8575,0.0347,15,6,35301.0,80.5
SUP1003,Industrial,Latin America,Tier 2,2022-09-26,2022,0.8258,0.0378,19,12,18965.0,73.2
SUP1003,Industrial,Latin America,Tier 2,2022-10-10,2022,0.826,0.0328,16,23,29395.0,78.4
SUP1003,Industrial,Latin America,Tier 2,2022-10-24,2022,0.8585,0.031,15,22,18493.0,81.8
SUP1003,Industrial,Latin America,Tier 2,2022-11-07,2022,0.8307,0.053,16,3,8013.0,71.5
SUP1003,Industrial,Latin America,Tier 2,2022-11-21,2022,0.8916,0.0267,13,3,42394.0,86.3
SUP1003,Industrial,Latin America,Tier 2,2022-12-05,2022,0.8849,0.0285,16,14,6977.0,82.3
SUP1003,Industrial,Latin America,Tier 2,2022-12-19,2022,0.9161,0.0267,8,15,17946.0,87.3
SUP1003,Industrial,Latin America,Tier 2,2023-01-02,2023,0.8804,0.0342,16,15,60633.0,80.1
SUP1003,Industrial,Latin America,Tier 2,2023-01-16,2023,0.8674,0.0242,19,12,135223.0,79.6
SUP1003,Industrial,Latin America,Tier 2,2023-01-30,2023,0.8372,0.0266,13,10,18940.0,84.2
SUP1003,Industrial,Latin America,Tier 2,2023-02-13,2023,0.9054,0.0335,12,13,87266.0,84.5
SUP1003,Industrial,Latin America,Tier 2,2023-02-27,2023,0.9181,0.0309,14,24,29763.0,85.9
SUP1003,Industrial,Latin America,Tier 2,2023-03-13,2023,0.8483,0.0342,15,6,21283.0,80.3
SUP1003,Industrial,Latin America,Tier 2,2023-03-27,2023,0.8939,0.0192,16,16,14969.0,85.9
SUP1003,Industrial,Latin America,Tier 2,2023-04-10,2023,0.8508,0.0338,16,10,38370.0,79.1
SUP1003,Industrial,Latin America,Tier 2,2023-04-24,2023,0.8501,0.0296,11,9,7163.0,83.6
SUP1003,Industrial,Latin America,Tier 2,2023-05-08,2023,0.8725,0.0321,11,7,18793.0,83.7
SUP1003,Industrial,Latin America,Tier 2,2023-05-22,2023,0.8557,0.0298,12,13,7701.0,83.8
SUP1003,Industrial,Latin America,Tier 2,2023-06-05,2023,0.9222,0.033,17,7,37621.0,80.9
SUP1003,Industrial,Latin America,Tier 2,2023-06-19,2023,0.9002,0.0403,11,6,18372.0,81.9
SUP1003,Industrial,Latin America,Tier 2,2023-07-03,2023,0.8473,0.029,16,5,10697.0,80.6
SUP1003,Industrial,Latin America,Tier 2,2023-07-17,2023,0.8452,0.0355,13,22,29288.0,81.4
SUP1003,Industrial,Latin America,Tier 2,2023-07-31,2023,0.902,0.032,15,24,46337.0,83.2
SUP1003,Industrial,Latin America,Tier 2,2023-08-14,2023,0.8848,0.0257,11,7,26534.0,86.4
SUP1003,Industrial,Latin America,Tier 2,2023-08-28,2023,0.9152,0.0191,9,17,66980.0,89.9
SUP1003,Industrial,Latin America,Tier 2,2023-09-11,2023,0.9013,0.0396,11,6,16184.0,82.2
SUP1003,Industrial,Latin America,Tier 2,2023-09-25,2023,0.8797,0.0328,13,18,27448.0,83.7
SUP1003,Industrial,Latin America,Tier 2,2023-10-09,2023,0.8901,0.0462,11,5,25477.0,79.4
SUP1003,Industrial,Latin America,Tier 2,2023-10-23,2023,0.8929,0.0321,11,9,18903.0,84.5
SUP1003,Industrial,Latin America,Tier 2,2023-11-06,2023,0.9191,0.0241,11,20,38572.0,88.3
SUP1003,Industrial,Latin America,Tier 2,2023-11-20,2023,0.8642,0.0233,19,11,20052.0,79.8
SUP1003,Industrial,Latin America,Tier 2,2023-12-04,2023,0.9292,0.028,14,18,9263.0,87.4
SUP1003,Industrial,Latin America,Tier 2,2023-12-18,2023,0.893,0.0296,14,12,14362.0,85.3
SUP1003,Industrial,Latin America,Tier 2,2024-01-01,2024,0.9031,0.0342,20,15,39550.0,76.6
SUP1003,Industrial,Latin America,Tier 2,2024-01-15,2024,0.9378,0.0293,15,5,5927.0,85.6
SUP1003,Industrial,Latin America,Tier 2,2024-01-29,2024,0.8891,0.0318,14,21,90174.0,84.4
SUP1003,Industrial,Latin America,Tier 2,2024-02-12,2024,0.9158,0.0317,13,12,38805.0,85.5
SUP1003,Industrial,Latin America,Tier 2,2024-02-26,2024,1.0,0.0279,14,24,17085.0,90.3
SUP1003,Industrial,Latin America,Tier 2,2024-03-11,2024,0.9549,0.0371,13,9,41050.0,85.2
SUP1003,Industrial,Latin America,Tier 2,2024-03-25,2024,0.8967,0.029,16,14,17658.0,82.6
SUP1003,Industrial,Latin America,Tier 2,2024-04-08,2024,0.8927,0.0367,13,19,44956.0,82.9
SUP1003,Industrial,Latin America,Tier 2,2024-04-22,2024,0.9079,0.0356,16,12,37742.0,80.7
SUP1003,Industrial,Latin America,Tier 2,2024-05-06,2024,0.8917,0.0315,13,20,53281.0,84.6
SUP1003,Industrial,Latin America,Tier 2,2024-05-20,2024,0.9241,0.033,16,13,17758.0,82.3
SUP1003,Industrial,Latin America,Tier 2,2024-06-03,2024,0.891,0.0209,8,9,12548.0,88.3
SUP1003,Industrial,Latin America,Tier 2,2024-06-17,2024,0.8959,0.0282,17,7,13029.0,81.6
SUP1003,Industrial,Latin America,Tier 2,2024-07-01,2024,0.9467,0.0351,16,24,11428.0,82.4
SUP1003,Industrial,Latin America,Tier 2,2024-07-15,2024,0.9657,0.0277,15,3,13950.0,87.3
SUP1003,Industrial,Latin America,Tier 2,2024-07-29,2024,0.9266,0.0259,10,13,6281.0,88.0
SUP1003,Industrial,Latin America,Tier 2,2024-08-12,2024,0.9092,0.0312,17,4,5810.0,81.1
SUP1003,Industrial,Latin America,Tier 2,2024-08-26,2024,0.9557,0.0271,9,19,35717.0,88.7
SUP1003,Industrial,Latin America,Tier 2,2024-09-09,2024,0.9576,0.0309,8,16,20037.0,87.5
SUP1003,Industrial,Latin America,Tier 2,2024-09-23,2024,0.9519,0.0274,14,11,33729.0,88.5
SUP1003,Industrial,Latin America,Tier 2,2024-10-07,2024,0.8825,0.0313,10,5,74080.0,84.4
SUP1003,Industrial,Latin America,Tier 2,2024-10-21,2024,0.9065,0.032,16,24,16672.0,81.9
SUP1003,Industrial,Latin America,Tier 2,2024-11-04,2024,0.9059,0.0293,11,13,31403.0,86.0
SUP1003,Industrial,Latin America,Tier 2,2024-11-18,2024,0.8946,0.0383,18,10,11065.0,76.8
SUP1003,Industrial,Latin America,Tier 2,2024-12-02,2024,0.9482,0.0331,11,9,22987.0,86.3
SUP1003,Industrial,Latin America,Tier 2,2024-12-16,2024,0.9207,0.0371,18,23,18326.0,78.3
SUP1003,Industrial,Latin America,Tier 2,2024-12-30,2024,0.8872,0.0233,11,20,11699.0,87.3
SUP1004,Industrial,Asia Pacific,Tier 3,2022-01-03,2022,1.0,0.0524,15,15,87936.0,81.7
SUP1004,Industrial,Asia Pacific,Tier 3,2022-01-17,2022,0.9666,0.0494,17,11,76894.0,81.4
SUP1004,Industrial,Asia Pacific,Tier 3,2022-01-31,2022,0.95,0.0303,12,11,77723.0,87.4
SUP1004,Industrial,Asia Pacific,Tier 3,2022-02-14,2022,0.9339,0.0456,16,3,16468.0,81.4
SUP1004,Industrial,Asia Pacific,Tier 3,2022-02-28,2022,1.0,0.0513,17,24,34644.0,82.1
SUP1004,Industrial,Asia Pacific,Tier 3,2022-03-14,2022,0.9584,0.0511,22,12,14901.0,77.1
SUP1004,Industrial,Asia Pacific,Tier 3,2022-03-28,2022,0.9767,0.0208,19,21,14798.0,91.8
SUP1004,Industrial,Asia Pacific,Tier 3,2022-04-11,2022,0.9653,0.0315,19,21,15457.0,87.6
SUP1004,Industrial,Asia Pacific,Tier 3,2022-04-25,2022,0.9332,0.052,18,22,5505.0,79.1
SUP1004,Industrial,Asia Pacific,Tier 3,2022-05-09,2022,0.8997,0.0524,23,6,12168.0,73.3
SUP1004,Industrial,Asia Pacific,Tier 3,2022-05-23,2022,0.902,0.0443,22,3,19513.0,77.2
SUP1004,Industrial,Asia Pacific,Tier 3,2022-06-06,2022,0.9956,0.0388,23,11,13648.0,81.9
SUP1004,Industrial,Asia Pacific,Tier 3,2022-06-20,2022,0.9281,0.0498,14,23,19175.0,79.7
SUP1004,Industrial,Asia Pacific,Tier 3,2022-07-04,2022,0.958,0.0584,23,13,60282.0,73.5
SUP1004,Industrial,Asia Pacific,Tier 3,2022-07-18,2022,0.9587,0.0387,15,15,67496.0,84.8
SUP1004,Industrial,Asia Pacific,Tier 3,2022-08-01,2022,0.9926,0.0448,16,19,12234.0,84.0
SUP1004,Industrial,Asia Pacific,Tier 3,2022-08-15,2022,0.9182,0.0417,19,22,9344.0,82.1
SUP1004,Industrial,Asia Pacific,Tier 3,2022-08-29,2022,0.9471,0.0524,21,14,44074.0,77.2
SUP1004,Industrial,Asia Pacific,Tier 3,2022-09-12,2022,0.9608,0.039,22,15,28772.0,81.4
SUP1004,Industrial,Asia Pacific,Tier 3,2022-09-26,2022,0.9042,0.0482,16,14,45063.0,79.3
SUP1004,Industrial,Asia Pacific,Tier 3,2022-10-10,2022,0.941,0.0405,19,21,17465.0,83.5
SUP1004,Industrial,Asia Pacific,Tier 3,2022-10-24,2022,0.9222,0.0406,22,24,132013.0,79.3
SUP1004,Industrial,Asia Pacific,Tier 3,2022-11-07,2022,0.9523,0.0375,19,21,14383.0,85.0
SUP1004,Industrial,Asia Pacific,Tier 3,2022-11-21,2022,0.9597,0.0412,20,12,22278.0,82.7
SUP1004,Industrial,Asia Pacific,Tier 3,2022-12-05,2022,0.943,0.0265,25,24,15853.0,82.4
SUP1004,Industrial,Asia Pacific,Tier 3,2022-12-19,2022,0.9097,0.0541,20,4,24645.0,76.2
SUP1004,Industrial,Asia Pacific,Tier 3,2023-01-02,2023,0.9785,0.054,12,17,61095.0,80.3
SUP1004,Industrial,Asia Pacific,Tier 3,2023-01-16,2023,0.9287,0.0379,18,24,7136.0,83.9
SUP1004,Industrial,Asia Pacific,Tier 3,2023-01-30,2023,0.9956,0.047,15,19,8239.0,83.4
SUP1004,Industrial,Asia Pacific,Tier 3,2023-02-13,2023,0.9365,0.0514,16,5,38088.0,79.5
SUP1004,Industrial,Asia Pacific,Tier 3,2023-02-27,2023,0.9381,0.0609,15,18,53465.0,76.2
SUP1004,Industrial,Asia Pacific,Tier 3,2023-03-13,2023,0.9304,0.0373,17,17,57129.0,84.2
SUP1004,Industrial,Asia Pacific,Tier 3,2023-03-27,2023,0.9721,0.0489,21,12,16937.0,79.4
SUP1004,Industrial,Asia Pacific,Tier 3,2023-04-10,2023,0.9255,0.0473,15,17,3624.0,80.5
SUP1004,Industrial,Asia Pacific,Tier 3,2023-04-24,2023,0.886,0.0433,20,5,21610.0,79.0
SUP1004,Industrial,Asia Pacific,Tier 3,2023-05-08,2023,0.946,0.0545,20,22,32598.0,77.5
SUP1004,Industrial,Asia Pacific,Tier 3,2023-05-22,2023,0.9519,0.017,15,15,28269.0,92.1
SUP1004,Industrial,Asia Pacific,Tier 3,2023-06-05,2023,0.9202,0.0473,19,20,8929.0,80.2
SUP1004,Industrial,Asia Pacific,Tier 3,2023-06-19,2023,0.958,0.043,20,16,13148.0,82.0
SUP1004,Industrial,Asia Pacific,Tier 3,2023-07-03,2023,0.9518,0.0415,19,20,88191.0,83.5
SUP1004,Industrial,Asia Pacific,Tier 3,2023-07-17,2023,0.9139,0.054,21,13,15780.0,75.3
SUP1004,Industrial,Asia Pacific,Tier 3,2023-07-31,2023,0.9324,0.0402,18,10,6858.0,83.2
SUP1004,Industrial,Asia Pacific,Tier 3,2023-08-14,2023,0.9228,0.0418,14,23,4356.0,82.3
SUP1004,Industrial,Asia Pacific,Tier 3,2023-08-28,2023,0.9836,0.0396,20,16,27301.0,84.2
SUP1004,Industrial,Asia Pacific,Tier 3,2023-09-11,2023,0.9533,0.0583,19,23,169645.0,77.7
SUP1004,Industrial,Asia Pacific,Tier 3,2023-09-25,2023,0.9186,0.0542,16,10,10907.0,77.8
SUP1004,Industrial,Asia Pacific,Tier 3,2023-10-09,2023,0.9164,0.0444,21,8,6708.0,78.8
SUP1004,Industrial,Asia Pacific,Tier 3,2023-10-23,2023,0.9411,0.0379,21,22,18203.0,82.0
SUP1004,Industrial,Asia Pacific,Tier 3,2023-11-06,2023,0.9326,0.0486,17,17,33126.0,80.3
SUP1004,Industrial,Asia Pacific,Tier 3,2023-11-20,2023,0.9755,0.0554,23,4,22633.0,75.3
SUP1004,Industrial,Asia Pacific,Tier 3,2023-12-04,2023,0.9804,0.0346,19,11,11337.0,87.1
SUP1004,Industrial,Asia Pacific,Tier 3,2023-12-18,2023,0.9444,0.0448,20,3,36205.0,80.8
SUP1004,Industrial,Asia Pacific,Tier 3,2024-01-01,2024,0.9436,0.0312,23,12,27251.0,82.5
SUP1004,Industrial,Asia Pacific,Tier 3,2024-01-15,2024,0.9587,0.0508,18,15,3100.0,80.6
SUP1004,Industrial,Asia Pacific,Tier 3,2024-01-29,2024,0.9724,0.0652,13,11,6385.0,76.1
SUP1004,Industrial,Asia Pacific,Tier 3,2024-02-12,2024,0.9483,0.0585,22,6,22549.0,74.0
SUP1004,Industrial,Asia Pacific,Tier 3,2024-02-26,2024,0.9466,0.0444,19,18,40340.0,82.3
SUP1004,Industrial,Asia Pacific,Tier 3,2024-03-11,2024,0.9336,0.0291,16,19,41719.0,87.1
SUP1004,Industrial,Asia Pacific,Tier 3,2024-03-25,2024,0.924,0.0467,21,14,64315.0,78.2
SUP1004,Industrial,Asia Pacific,Tier 3,2024-04-08,2024,0.9371,0.0252,14,22,18508.0,88.7
SUP1004,Industrial,Asia Pacific,Tier 3,2024-04-22,2024,0.9553,0.0342,19,20,12697.0,86.3
SUP1004,Industrial,Asia Pacific,Tier 3,2024-05-06,2024,0.9833,0.0427,15,9,13681.0,84.4
SUP1004,Industrial,Asia Pacific,Tier 3,2024-05-20,2024,0.9603,0.0469,13,18,47427.0,82.0
SUP1004,Industrial,Asia Pacific,Tier 3,2024-06-03,2024,1.0,0.0375,16,7,20890.0,86.9
SUP1004,Industrial,Asia Pacific,Tier 3,2024-06-17,2024,0.9293,0.0549,19,21,18683.0,78.0
SUP1004,Industrial,Asia Pacific,Tier 3,2024-07-01,2024,0.9115,0.0544,22,3,14903.0,74.0
SUP1004,Industrial,Asia Pacific,Tier 3,2024-07-15,2024,0.9385,0.0408,18,15,18899.0,83.3
SUP1004,Industrial,Asia Pacific,Tier 3,2024-07-29,2024,0.9647,0.0485,18,5,16893.0,81.6
SUP1004,Industrial,Asia Pacific,Tier 3,2024-08-12,2024,0.9314,0.0603,9,12,68360.0,76.1
SUP1004,Industrial,Asia Pacific,Tier 3,2024-08-26,2024,0.948,0.0343,22,20,15767.0,82.5
SUP1004,Industrial,Asia Pacific,Tier 3,2024-09-09,2024,0.9914,0.06,18,4,9163.0,78.7
SUP1004,Industrial,Asia Pacific,Tier 3,2024-09-23,2024,0.9542,0.0579,18,5,43334.0,77.9
SUP1004,Industrial,Asia Pacific,Tier 3,2024-10-07,2024,0.9156,0.0508,17,22,25126.0,78.9
SUP1004,Industrial,Asia Pacific,Tier 3,2024-10-21,2024,0.9544,0.0417,16,18,20238.0,83.6
SUP1004,Industrial,Asia Pacific,Tier 3,2024-11-04,2024,0.9475,0.0596,14,11,7949.0,77.0
SUP1004,Industrial,Asia Pacific,Tier 3,2024-11-18,2024,0.939,0.0489,16,20,16622.0,80.4
SUP1004,Industrial,Asia Pacific,Tier 3,2024-12-02,2024,0.9537,0.049,17,22,32856.0,81.0
SUP1004,Industrial,Asia Pacific,Tier 3,2024-12-16,2024,0.9679,0.0627,18,4,23837.0,76.8
SUP1004,Industrial,Asia Pacific,Tier 3,2024-12-30,2024,0.9271,0.0387,18,18,11901.0,83.5
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-01-03,2022,0.7698,0.0696,22,7,16439.0,66.4
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-01-17,2022,0.8087,0.0424,29,3,33245.0,74.9
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-01-31,2022,0.794,0.0231,25,3,25464.0,83.7
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-02-14,2022,0.7768,0.0443,35,11,33670.0,69.1
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-02-28,2022,0.7495,0.0567,25,16,25802.0,70.1
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-03-14,2022,0.7933,0.0565,22,22,2300.0,72.0
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-03-28,2022,0.7501,0.0449,24,4,17477.0,74.3
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-04-11,2022,0.7415,0.0416,27,18,55803.0,74.2
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-04-25,2022,0.7575,0.059,23,22,22699.0,69.7
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-05-09,2022,0.7948,0.0648,26,13,9836.0,69.1
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-05-23,2022,0.7172,0.0419,27,6,63638.0,73.1
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-06-06,2022,0.7251,0.0495,29,3,10450.0,69.1
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-06-20,2022,0.797,0.0519,23,9,4637.0,73.7
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-07-04,2022,0.7553,0.064,24,12,19046.0,67.8
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-07-18,2022,0.7819,0.0531,19,6,20017.0,72.7
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-08-01,2022,0.7565,0.0533,29,22,12689.0,69.0
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-08-15,2022,0.7819,0.0498,24,17,17267.0,73.8
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-08-29,2022,0.7174,0.0439,20,5,23126.0,73.3
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-09-12,2022,0.7438,0.0462,26,15,46494.0,73.6
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-09-26,2022,0.7408,0.0689,29,22,22194.0,62.9
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-10-10,2022,0.7315,0.0471,31,16,21525.0,68.7
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-10-24,2022,0.7338,0.0368,26,9,146473.0,76.5
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-11-07,2022,0.7521,0.059,26,16,18419.0,69.4
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-11-21,2022,0.7656,0.0435,26,18,9569.0,75.4
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-12-05,2022,0.7288,0.0687,24,10,25763.0,65.1
SUP1005,Healthcare,Asia Pacific,Tier 2,2022-12-19,2022,0.7561,0.0651,19,7,36300.0,67.4
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-01-02,2023,0.7518,0.0488,26,17,8168.0,73.0
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-01-16,2023,0.6875,0.0363,26,15,72304.0,74.8
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-01-30,2023,0.7644,0.0484,26,12,27898.0,73.6
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-02-13,2023,0.6765,0.0329,26,3,20573.0,75.5
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-02-27,2023,0.6548,0.0304,22,4,10671.0,75.6
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-03-13,2023,0.7606,0.035,29,3,31229.0,75.6
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-03-27,2023,0.684,0.0427,26,8,20110.0,72.4
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-04-10,2023,0.6719,0.0549,27,17,24253.0,66.7
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-04-24,2023,0.7,0.0648,26,21,25297.0,65.3
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-05-08,2023,0.629,0.0621,29,9,79425.0,60.8
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-05-22,2023,0.6213,0.045,23,22,13363.0,69.1
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-06-05,2023,0.7149,0.0404,20,15,5600.0,74.4
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-06-19,2023,0.6634,0.0533,30,9,46388.0,64.6
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-07-03,2023,0.72,0.0423,26,22,12832.0,74.0
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-07-17,2023,0.6776,0.04,27,22,22054.0,72.2
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-07-31,2023,0.7097,0.0466,27,5,16723.0,71.1
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-08-14,2023,0.6313,0.0525,28,24,26622.0,65.1
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-08-28,2023,0.706,0.0489,27,17,7972.0,70.2
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-09-11,2023,0.7043,0.0586,26,17,22693.0,67.7
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-09-25,2023,0.6699,0.0471,29,15,30717.0,67.7
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-10-09,2023,0.6785,0.0331,26,21,33564.0,75.6
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-10-23,2023,0.6523,0.0454,27,5,78647.0,69.3
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-11-06,2023,0.6686,0.0317,20,9,27712.0,75.6
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-11-20,2023,0.6464,0.0462,31,20,11871.0,65.7
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-12-04,2023,0.673,0.0483,26,5,25477.0,70.0
SUP1005,Healthcare,Asia Pacific,Tier 2,2023-12-18,2023,0.6149,0.0437,21,22,24304.0,69.3
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-01-01,2024,0.6381,0.059,30,22,4905.0,61.6
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-01-15,2024,0.6271,0.0378,28,7,16129.0,70.1
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-01-29,2024,0.6511,0.0413,24,3,16611.0,71.6
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-02-12,2024,0.6906,0.0389,29,11,10582.0,71.4
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-02-26,2024,0.6544,0.0718,25,20,7247.0,61.1
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-03-11,2024,0.5941,0.0466,28,20,31317.0,65.7
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-03-25,2024,0.6271,0.057,26,10,14345.0,65.1
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-04-08,2024,0.5935,0.0518,31,5,13938.0,61.6
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-04-22,2024,0.5838,0.0634,27,4,21640.0,60.2
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-05-06,2024,0.5817,0.0698,27,3,12930.0,57.9
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-05-20,2024,0.6236,0.0434,23,17,5641.0,69.8
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-06-03,2024,0.6372,0.0728,16,9,13367.0,60.0
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-06-17,2024,0.6157,0.0433,26,21,8294.0,69.5
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-07-01,2024,0.6205,0.0594,31,21,53923.0,60.0
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-07-15,2024,0.5987,0.0543,24,19,7184.0,64.9
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-07-29,2024,0.5981,0.054,26,24,7765.0,65.0
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-08-12,2024,0.5805,0.0593,24,10,9653.0,62.5
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-08-26,2024,0.6126,0.0519,24,14,40179.0,66.3
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-09-09,2024,0.5685,0.0347,26,5,24786.0,70.6
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-09-23,2024,0.6329,0.0461,27,17,29212.0,68.2
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-10-07,2024,0.5941,0.0548,30,20,137882.0,61.3
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-10-21,2024,0.5534,0.0463,25,6,21363.0,65.9
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-11-04,2024,0.5677,0.0474,23,20,2463.0,66.1
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-11-18,2024,0.6088,0.0529,26,16,16898.0,65.8
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-12-02,2024,0.5813,0.047,26,18,10294.0,66.8
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-12-16,2024,0.5927,0.042,28,21,23182.0,67.2
SUP1005,Healthcare,Asia Pacific,Tier 2,2024-12-30,2024,0.6063,0.061,27,11,14553.0,62.0
SUP1006,Electronics,Latin America,Tier 2,2022-01-03,2022,0.7778,0.0466,25,24,13681.0,74.8
SUP1006,Electronics,Latin America,Tier 2,2022-01-17,2022,0.7853,0.0474,30,12,39779.0,71.5
SUP1006,Electronics,Latin America,Tier 2,2022-01-31,2022,0.7273,0.0494,28,19,11399.0,70.0
SUP1006,Electronics,Latin America,Tier 2,2022-02-14,2022,0.7894,0.0263,22,22,71571.0,82.4
SUP1006,Electronics,Latin America,Tier 2,2022-02-28,2022,0.7232,0.0358,25,18,23339.0,76.4
SUP1006,Electronics,Latin America,Tier 2,2022-03-14,2022,0.7791,0.0397,21,7,29908.0,77.3
SUP1006,Electronics,Latin America,Tier 2,2022-03-28,2022,0.759,0.0437,28,21,67302.0,73.3
SUP1006,Electronics,Latin America,Tier 2,2022-04-11,2022,0.7895,0.0305,26,19,4627.0,80.9
SUP1006,Electronics,Latin America,Tier 2,2022-04-25,2022,0.7667,0.0529,25,10,15820.0,72.2
SUP1006,Electronics,Latin America,Tier 2,2022-05-09,2022,0.7423,0.0443,29,3,24359.0,71.6
SUP1006,Electronics,Latin America,Tier 2,2022-05-23,2022,0.7901,0.0358,29,5,7654.0,76.5
SUP1006,Electronics,Latin America,Tier 2,2022-06-06,2022,0.7726,0.0365,22,7,36934.0,78.1
SUP1006,Electronics,Latin America,Tier 2,2022-06-20,2022,0.7428,0.0342,23,12,12874.0,77.8
SUP1006,Electronics,Latin America,Tier 2,2022-07-04,2022,0.7021,0.0264,28,6,27621.0,77.1
SUP1006,Electronics,Latin America,Tier 2,2022-07-18,2022,0.7956,0.0412,28,20,30750.0,75.6
